Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
76.70417500000005,1492,,,,-0.38671875,0.197265625,-1.212890625,0.2723542195856436,0.12156664481088401,13.962286949157715,3.6733163345295763,360,0,51.287896717730156,10.257533189004967,19.99991000890265,0.011851450302026915,0.002370279395155204,4.193359375,,
76.72614000000007,1492,,,,0.671875,0.34765625,-0.908203125,0.27236054895306194,0.12080382187174248,13.963001251220703,3.625716847224889,360,0,50.62588887437311,10.257771568696127,20.261909068205266,0.01177680952073472,0.0023862064362270095,4.189453125,,
76.74856,1491,,,,0.099609375,-0.439453125,-0.974609375,0.2723377974431529,0.11987521656109883,13.963430404663086,3.651556446309743,360,0,50.988254306744956,10.256914690601464,20.116230355516667,0.011687258808045069,0.002351035904071758,4.1953125,,
76.77119500000006,1490,,,,-0.3125,-0.08203125,-1.78125,0.27228921527161776,0.12004435938607735,13.962858200073242,3.67750102743691,360,0,51.34842537672523,10.255084965924866,19.971566587849452,0.011705837619576566,0.002337839154859265,4.2109375,,
76.79459500000003,1489,,,,0.15625,1.0546875,-1.115234375,0.272305979542077,0.11912359513354528,13.962858200073242,3.6331445412594654,360,0,50.729082049976064,10.255716349793223,20.216640899769764,0.011615336371500471,0.0023482308435265977,4.21484375,,
76.81782500000001,1489,,,,-0.099609375,0.072265625,-0.73046875,0.27236140427298333,0.11832716765963984,13.962858200073242,3.612221648832021,360,0,50.43693866987627,10.257803782173195,20.33787944449476,0.011535331555598475,0.00234604182530038,4.2109375,,
76.84037500000005,1488,,,,-0.048828125,0.0234375,-0.994140625,0.2724211056034965,0.11929161780736504,13.963502883911133,3.5781173599202014,360,0,49.96305207421822,10.260052281866374,20.535279283230047,0.011626804087363293,0.0023875966910540587,4.2109375,,
76.86371500000003,1487,,,,-0.75,-0.07421875,-1.279296875,0.27239732770968184,0.11869009663509042,13.962858200073242,3.5971571548420767,360,0,50.22659527643882,10.259156747604628,20.425745944235192,0.011569186391737598,0.0023630926201913525,4.212890625,,
76.88741500000003,1486,,,,0.048828125,0.73828125,-0.63671875,0.272341560850807,0.11782197948702186,13.96500015258789,3.6293783462483264,211,0,50.68426915915707,6.01213921571221,11.861943193524384,0.01959734717704211,0.00232462618957849,4.224609375,,
76.91017000000004,1486,,,,0.2734375,-0.755859375,-0.896484375,0.2725849849004354,0.11783318099860987,13.964500427246094,3.5825111587483263,0,0,50.0279786069549,0,0,0,0,4.240234375,,
76.93293500000006,1485,,,,0.125,0.361328125,-1.001953125,0.27267907009178866,0.1167376731653053,13.9660005569458,3.5707943618733267,0,0,49.86971604666181,0,0,0,0,4.23828125,,
76.95703000000003,1484,,,,-0.75,-0.69921875,-1.087890625,0.27260226236284757,0.11546294114659303,13.961000442504883,3.4960997817952015,0,0,48.80905060068403,0,0,0,0,4.23828125,,
76.97936999999999,1483,,,,-0.0234375,-0.30859375,-1.021484375,0.27257643170122153,0.11463738974255881,13.964000701904297,3.6118031509358266,0,0,50.43522173480803,0,0,0,0,4.244140625,,
77.00133500000003,1483,,,,0.173828125,0.5234375,-1.22265625,0.2723598646971248,0.11385888468719411,13.962286949157715,3.587114063497243,0,0,50.084315873907656,0,0,0,0,4.248046875,,
77.02439000000007,1482,,,,0.34375,0.533203125,-0.955078125,0.272375944711647,0.11336377787500536,13.961999893188477,3.5707943618733267,34,0,49.8554304990734,0.9568398999516132,1.9192290395915783,0,0.0022738501451133254,4.23828125,,
77.04766499999998,1481,,,,-0.19921875,0.66796875,-1.365234375,0.27213337598194,0.11046146622255941,13.9605712890625,3.469946094747243,71,0,48.44242982492291,2.010344152462997,4.149965556493833,0.054946545389865833,0.0022802627081626825,4.2421875,,
77.07030000000005,1480,,,,-0.111328125,0.576171875,-1.087890625,0.27233334977956164,0.11018366873517746,13.964571952819824,3.6072002461869097,77,0,50.37300738610649,2.193831853014858,4.355173468598472,0.05022429981758097,0.002187355380444637,4.251953125,,
