Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
37.54641499999911,1117,,,,-0.048828125,-0.009765625,-1.015625,0.00007424176917690783,0.002609952199999629,16.001712799072266,0.020186451078561832,0,0,0.323017792591669,0,0,0,0,0.193359375,,
37.569160000000146,1117,,,,-0.0625,0,-1.0078125,-0.00003318641295004636,0.002681641874162709,16.00200080871582,0.02939250640457659,0,0,0.4703389112562195,0,0,0,0,0.189453125,,
37.591589999999854,1116,,,,-0.0625,-0.005859375,-1.02734375,0.00007218900136556476,0.0020252332951070083,16.001501083374023,0.02646330718582659,0,0,0.4234526386036637,0,0,0,0,0.185546875,,
37.613540000000036,1115,,,,-0.0625,0.0234375,-1.044921875,-3.4212796855717896e-7,0.001850489714334501,16.001712799072266,0.03357707639781921,0,0,0.537290733150411,0,0,0,0,0.181640625,,
37.635949999999255,1114,,,,-0.0625,0.005859375,-1.04296875,0.00014181204296695067,0.001823606086523346,16.00057029724121,0.030229419509304453,0,0,0.48368795190342084,0,0,0,0,0.177734375,,
37.66306499999948,1114,,,,-0.0625,0.0078125,-1.037109375,0.00026566236758464946,0.0021798141550211495,16.001142501831055,0.03190324795356183,0,0,0.5104884167761928,0,0,0,0,0.17578125,,
37.68652499999944,1113,,,,-0.05078125,-0.001953125,-1.033203125,0.00006727946501676924,0.0022261044016584817,16.002666473388672,0.020930376321432877,0,0,0.33494183143440204,0,0,0,0,0.169921875,,
37.709574999999255,1112,,,,-0.0625,-0.001953125,-1.03515625,0.00008707156799780204,0.002396003328669187,16.003000259399414,0.02939250640457659,0,0,0.47036828761683813,0,0,0,0,0.16796875,,
37.733094999999736,1111,,,,-0.0625,-0.00390625,-1.02734375,0.0001513916260865517,0.0020902020623172995,16.002286911010742,0.036924733286333965,0,0,0.5908801761604646,0,0,0,0,0.1640625,,
37.75755999999959,1110,,,,-0.0625,0,-1.02734375,0.00010691499017411843,0.002156290980686389,16.00200080871582,0.03964470367020159,0,0,0.6343945801918649,0,0,0,0,0.16015625,,
37.77956499999948,1110,,,,-0.0625,-0.015625,-1.017578125,0.000034897052792832255,0.0021518103760511964,16.001998901367188,0.02939250640457659,0,0,0.4703388551944626,0,0,0,0,0.15625,,
37.80213999999967,1109,,,,-0.0625,-0.01171875,-1.01953125,0.0001565235456149094,0.0018516098654932991,16,0.05031535860559135,0,0,0.8050457376894616,0,0,0,0,0.154296875,,
37.825669999999924,1108,,,,-0.0625,0,-1.00390625,0.00008091326456377283,0.0014057897042916456,15.998857498168945,0.03357707639781921,0,0,0.5371948604938415,0,0,0,0,0.150390625,,
37.84911999999918,1107,,,,-0.0625,-0.015625,-1.005859375,-0.00008518986417073757,0.0012579297513302932,16.00200080871582,0.02646330718582659,0,0,0.42346586298889227,0,0,0,0,0.1484375,,
37.87151499999966,1107,,,,-0.0625,0.0078125,-1.03515625,-0.0000552536669219844,0.0010865466240341803,15.999000549316406,0.02646330718582659,0,0,0.4233864662027684,0,0,0,0,0.14453125,,
37.89556499999948,1106,,,,-0.0625,-0.001953125,-1.02734375,-0.000028396621390245852,0.0015570101107293924,16.000001907348633,0.026881764855591347,0,0,0.430108288962359,0,0,0,0,0.142578125,,
37.918004999998956,1105,,,,-0.0625,-0.001953125,-1.015625,0.0001334299077372998,0.002238062015278652,15.999500274658203,0.02499870757645159,0,0,0.3999668287355373,0,0,0,0,0.140625,,
37.94050499999896,1104,,,,-0.0625,0.001953125,-1.03515625,0.00003352854091860354,0.001066383903175814,16.000499725341797,0.027927906795201587,0,0,0.4468604650059943,0,0,0,0,0.138671875,,
37.962644999999554,1104,,,,-0.0625,-0.015625,-1.015625,0.000037291948572732514,0.0012388871816307251,15.998857498168945,0.03357707639781921,0,0,0.5371948604938415,0,0,0,0,0.134765625,,
37.98643499999959,1103,,,,-0.0625,0.005859375,-1.033203125,0.00010332264650426805,0.0012836932279826501,16.00066566467285,0.03525090484207659,0,0,0.5640379427552649,0,0,0,0,0.1328125,,
38.008544999998996,1102,,,,-0.0625,0.009765625,-1.0390625,0.00013291671578446402,0.0013128171581114013,15.999000549316406,0.03671550445145159,0,0,0.5874113758872029,0,0,0,0,0.130859375,,
38.031399999999444,1101,,,,-0.0625,-0.01171875,-1.021484375,0.00007184687339700758,0.0012971350418882277,16.000999450683594,0.023534107967076588,0,0,0.37656924865352087,0,0,0,0,0.12890625,,
38.05363999999967,1101,,,,-0.0625,-0.001953125,-1.029296875,-0.00001334299077372998,0.0016723856800855991,16.001142501831055,0.010143482647819212,0,0,0.16230731131260578,0,0,0,0,0.12890625,,
38.07565999999922,1100,,,,-0.0625,-0.001953125,-1.029296875,-0.0000537140910634771,0.0019244196908151771,16.002286911010742,0.023534107967076588,0,0,0.3765995478838633,0,0,0,0,0.125,,
38.09883999999892,1099,,,,-0.0625,0.0078125,-1.033203125,-0.000038489396462682634,0.0018269665399997404,16.000999450683594,0.03378630523270159,0,0,0.5406146514690864,0,0,0,0,0.125,,
38.12161999999918,1098,,,,-0.0625,-0.013671875,-1.017578125,-0.000018988102254923433,0.0017429552030898813,16.001142501831055,0.02186027952281921,0,0,0.34978944777448956,0,0,0,0,0.123046875,,
38.14697499999963,1098,,,,-0.0625,-0.001953125,-1.02734375,0.0001007566867400892,0.001489801041201505,16.001142501831055,0.015164966863190523,0,0,0.24265679581345745,0,0,0,0,0.12109375,,
38.16912499999907,1097,,,,-0.0625,0.009765625,-1.037109375,0.00013428522765869275,0.001085426472875382,16.002498626708984,0.027927906795201587,0,0,0.4469162901370699,0,0,0,0,0.119140625,,
38.19054499999899,1096,,,,-0.0625,0.00390625,-1.0390625,0.00008399241628078745,0.0013397007859225563,16.001501083374023,0.02060490874832659,0,0,0.3297094696591708,0,0,0,0,0.1171875,,
38.213319999999364,1095,,,,-0.0625,0,-1.02734375,0.000051148131299298256,0.0015726922269525662,16.00057029724121,0.043620044828561834,0,0,0.6979455936482166,0,0,0,0,0.115234375,,
38.23586499999929,1095,,,,-0.0625,-0.009765625,-1.01953125,-0.00005559579489054158,0.0013049760999998144,16.0017147064209,0.0168387953074479,0,0,0.26944959850960026,0,0,0,0,0.11328125,,
38.25863499999978,1094,,,,-0.0625,0,-1.029296875,-0.00012453458055481316,0.0011335929727037015,16.001142501831055,0.02186027952281921,0,0,0.34978944777448956,0,0,0,0,0.11328125,,
38.28211999999918,1093,,,,-0.0625,-0.01171875,-1.015625,0.00022135679565649476,0.00166006401733882,16.001001358032227,0.02499870757645159,0,0,0.4000043538798524,0,0,0,0,0.111328125,,
38.306509999998845,1092,,,,-0.0625,0.00390625,-1.03515625,0.00013616693148575724,0.0014416345413731857,16.00349998474121,0.02939250640457659,0,0,0.4703829757971474,0,0,0,0,0.109375,,
38.32962999999989,1091,,,,-0.0625,-0.013671875,-1.015625,-0.00010862563001690433,0.0011268720657509129,16.000999450683594,0.019140309138951588,0,0,0.30626407601827854,0,0,0,0,0.107421875,,
38.35228499999922,1091,,,,-0.0625,0,-1.02734375,-0.0000011974478899501265,0.0019468227139911396,16,0.03357707639781921,0,0,0.5372332223651074,0,0,0,0,0.107421875,,
38.374894999999555,1090,,,,-0.0625,-0.001953125,-1.02734375,-0.000058503882623277605,0.0017754395866950265,16.002286911010742,0.03525090484207659,0,0,0.5640950931556474,0,0,0,0,0.10546875,,
38.397879999998956,1089,,,,-0.0625,0.00390625,-1.033203125,0.00008501880018645897,0.0013845068322744813,15.999500274658203,0.023534107967076588,0,0,0.37653396688307766,0,0,0,0,0.10546875,,
